text,Joy,Trust,Anticipation,Surprise,Fear,Sadness,Disgust,Anger,Positive,Negative,Neutral
"Lekarz nie wzbudzil mojego zaufania, tak samo jak i przychodnia.",False,False,False,False,False,True,True,True,False,True,False
Mile panie w recepcji to nie wszystko.,True,False,False,False,False,True,False,False,True,True,False
Empatię lekarza oceniam na -10.,False,False,False,False,False,True,True,True,False,True,False
Może za długo się już tym zajmuje.,False,False,True,False,False,True,False,False,False,True,False
Widoczne było znudzenie tematem którego dot. badanie.,False,False,False,False,False,True,True,False,False,True,False
"Wizyta trwała może z 10-12 minut co jak na odległość którą musiałem pokonać, żeby dojechać do katowic jest wręcz śmieszne.",False,False,False,False,False,True,True,True,False,True,False
###########################,False,False,True,False,False,True,True,True,False,True,False
Zacznę od ale... czyli łazienka-strasznie mała i brzydka.,False,False,False,False,False,True,True,False,False,True,False
"Wymiary 1,5 \2 m.",False,False,False,False,False,True,True,False,False,True,False
Ktoś większych rozmiarów będzie miał problem żeby się w niej zmieścić.,False,False,True,False,False,True,False,False,False,True,False
"I to w zasadzie tylko takie ale, oczywiście można się przyczepić, ze meble w pokoju stare ale ogólnie pokój jest spory i czysty (opisuje pokój dla 2 osób).",True,False,False,False,False,True,False,False,True,True,False
"Jest lodówka, czajnik, ekspres do kawy, filiżanki .",True,False,False,False,False,False,False,False,True,False,False
"Klimatyzacja w cenie , wiifii w całym hotelu za darmo.",True,False,False,False,False,False,False,False,True,False,False
"To czym ten hotel wygrywa z innymi i nawet można przeżyć tą mikro łazienkę to bardzo ładny, duży i zadbany basen,teren wokół basenu oraz piękny widok na góry.",True,False,False,False,False,False,False,False,True,False,False
"Na plus - basen czynny do 24 ,oczywiście nikt się wtedy nie kapie ale działa drink bar, gra muzyczka ,można sobie posiedzieć na leżakach przy basenie.Nigdy tez nie ma wojny o leżaki bo zwyczajnie zawsze jest dużo wolnych.Sam hotel jest mały 80 pare pokoi także cisza i spokój bez animacji.",True,False,False,False,False,False,False,False,True,False,False
"Odległość od plazy 1 km, jakieś 10 min drogi a plaża piękna, długa, piaszczysta dobrze zagospodarowana.",True,False,False,False,False,False,False,False,True,False,False
Cena za dwa leżaki i parasol 8 euro.,False,False,False,False,False,False,False,False,False,False,True
"Tigaki to bardzo ładna mieścina , w zasadzie jedna główna ulica wzdłuż niej knajpki i pare sklepików.",True,False,False,False,False,False,False,False,True,False,False
"Dużo greckich tawern z naprawdę dobrym jedzeniem, 4 biura podrozy organizujące wycieczki po polsku.",True,False,False,False,False,False,False,False,True,False,False
"Do miasta Kos 10 km autobus 2,10 euro w jedna stronę .",True,False,False,False,False,False,False,False,True,False,True
Rowery : góral doba 5 euro.,False,False,False,False,False,False,False,False,False,False,True
Podsumowując: gdybym wracała do Tigaki to pewnie wybrałabym ten hotel bo jest po prostu ładny.,True,False,True,False,False,False,False,False,True,False,False
"Jeśli chodzi o łazienkę , cóż traktujemy ja z mężem jako taką ciekawostkę i nam ona szczególnie nie przeszkadza.",True,False,False,False,False,True,False,False,True,True,False
"Zwłaszcza, ze przyjechaliśmy tu leżeć na plaży, jeść dobre greckie jedzenie i troszkę pozwiedzać a nie zastanawiać się nad wielkością łazienki.",True,False,False,False,False,False,False,False,True,False,False
###########################,True,False,False,False,False,False,False,False,True,False,False
"Lekarz bardzo konkretny, świetnie wyjaśnił wszystkie wątpliwości.",True,True,False,False,False,False,False,False,True,False,False
Szkoda jednak że nie miał zapasowego papieru do drukarki (stąd ta ocena).,False,False,False,False,False,True,False,False,False,True,False
Niestety nie jestem codziennie we Wrocławiu i że względu na brak mojego czasu nie mogę odebrać zdjęć.,False,False,False,False,False,True,False,False,False,True,False
Mile widziane było by wysyłanie drogą mailową lub choćby SMS.,False,False,True,False,False,True,False,False,True,True,True
Ocena mimo wszystko bardzo pozytywna.,True,True,False,False,False,False,False,False,True,False,False
###########################,True,True,False,False,False,False,False,False,True,False,False
"Wróciłem z pobytu ze Słonecznego Brzegu, miejscowość całkiem ciekawa lecz hotel już nie.Kwestia pokoi- Całkiem spore,lecz brud niesamowity wystarczyło przesunąć wycieraczke przy wejściu do łazienki brud jak cholera!",True,False,False,False,False,True,True,True,True,True,False
Czystość łazienki?,False,False,False,False,False,False,False,False,False,True,True
Wystarczy podnieść szczotke do kibla i ujrzeć niezwykłą brązową barwę.Szklanki w pokoju bez komentarza.,False,False,False,False,False,True,True,True,False,True,False
"Co do jedzenia to można było coś wybrać lecz jakość potraw to już inna bajka- nieudany żart, kpina z gości, tak samo jak napoje wybór nie najgorszy i to na tyle.",True,False,False,False,False,True,True,True,False,True,False
Jedyne co pijalne to napój piwo podobny.,False,False,False,False,False,True,True,True,False,True,False
W basenie woda lodowata.,False,False,False,False,False,True,True,False,False,True,False
"Syf i mogiła wokół basenu.Obsługa neutralna, pomijająć kradzież 20 BGN z portfela z pokoju podczas nie obecności.",False,False,False,False,False,True,True,True,False,True,False
Moja osobista ocena nie polecam!!!,False,False,False,False,False,True,False,True,False,True,False
###########################,False,False,False,False,False,True,True,True,False,True,False
"Witam, po weekendzie spędzonym w Hotelu Primavera chciałabym ""na świeżo"" podzielić się z Wami naszymi spostrzeżeniami.",False,False,False,False,False,False,False,False,False,False,True
"W tym Hotelu byliśmy po raz drugi w sumie tylko ze względu na dzieci, bo sami byśmy tego wyboru ponownie nie dokonali.",False,False,True,False,False,True,False,False,False,True,False
"Ogólnie Hotel jest ok, jednak jest kilka niedociągnięć, dzięki którym mamy wrażenie, że przepłacamy za pobyt w tym hotelu.",True,False,False,False,False,True,False,False,True,True,False
"Poprzedni pobyt spędziliśmy w części B - ładny, świeży pokoik, trochę ciasny, ale wyglądem nadrobił.",True,False,False,False,False,True,False,False,True,True,False
"Wystraszył nas jednak bardzo zimny łącznik z koszmarnym zejściem, szczególnie jeśli chodzi o dzieci.",False,False,False,False,True,True,True,False,False,True,False
"Z tego względu tym razem wybraliśmy budynek A i tu rozczarował nas z kolei pokój, duszny, malutki, ledwo zauważalny telewizor, w łazience w odpływach wielkie dziury, brak wody do picia w pokoju, brak szlafroków w pokojach.",False,False,False,True,False,True,True,False,False,True,False
"Jeśli chodzi o kuchnię, to w porównaniu do poprzedniego roku jedzenie zmieniło się na plus.",True,False,False,False,False,False,False,False,True,False,False
"Smaki się poprawiły, wybór ok.",True,False,False,False,False,False,False,False,True,False,False
"Jednak jeśli Hotel reklamuje się jako miejsce dla rodzin z dziećmi, to bardzo brakuje dań obiadowych specjalnie dla dzieci.",False,False,False,False,False,True,False,False,False,True,False
"Brak kawy w porze obiadowej, szczególnie gdy serwuje się deser to strzał poniżej pasa i ewidentnie naciąganie na zakup kawy w lobby i sali zabaw.",False,False,False,False,False,True,True,True,False,True,False
"Na koniec zostawiłam zdecydowany pozytyw dla Animatorów, fajnie prowadzą zajęcia i potrafią zachęcić dzieciaki do zabawy.",True,True,False,False,False,False,False,False,True,False,False
Mają bardzo trudne i wyczerpujące zajęcie jednak wykazują się wielkim zaangażowaniem i cierpliwością.,True,True,False,False,False,False,False,False,True,False,False
"Hotel zdecydowanie rodzinny, nie polecam osobom oczekującym odpoczynku w ciszy i spokoju.",True,False,False,False,False,True,False,False,True,True,False
###########################,True,False,False,False,False,True,False,False,True,True,False
Kurs : Ocena : Moim zdaniem ElDżej (L.J. - dr Janicka) jest bardzo dobrym wykładowcą i przy tym ludzkim.,True,True,False,False,False,False,False,False,True,False,False
"To prawda, że tempo wykładu, ćwiczeń jest zabójcze, to prawda że trudne przykłady, niebanalne kolokwia, czasem robi błędy na tablicy (co akurat jest nawet fajne, bo sprawdza czy ludzie śpią), jest lekki chaos, ale tak naprawdę uczy dużo - jeśli ktoś oczywiście wykazuje jakąkolwiek inicjatywę.",True,True,False,False,True,True,False,False,True,True,False
Miałem z nią studium talent 2 razy i teraz przygodę z analizą i nie narzekam.,True,False,False,False,False,False,False,False,True,False,False
"Naprawdę jest miła i sympatyczna, tylko trzeba coś jednak umieć i tak jak już ktoś powiedział, nie dziwić się, jak na pytanie &quot;co to jest liczba e?&quot; dr Janicka zrobi wielkie oczy i rzuci textem w stylucóż, hydraulicy tez są potrzebni&quot;.",True,False,False,False,False,True,False,False,True,True,False
Poza tym na jej wykładach jest oryginalny klimat.,True,False,False,False,False,False,False,False,True,False,False
"Chodzenie po ławkach, zwracanie się do nas per &quot;dzieciaczki&quot;, wskazywanie osoby która ma odpowiedzieć per &quot;pan w czerwonym dresie, moja ulubiona blondynka/blondyn&quot; itp. :D Ale jak mówię, trzeba jednak się coś uczyć - zwłaszcza jak ktoś tej matmy nie kuma - łatwe to nie jest!",True,False,True,False,True,True,False,False,True,True,False
###########################,True,False,False,False,False,True,False,False,True,True,False
"Niestety, bardzo zawiódl mnie lek. Żminkowski Marek.",False,False,False,True,False,True,False,False,False,True,False
"Nie uprzedził przed badaniem aparatem USG nerek, że nie jest w stanie wydać mi obrazu fotograficznego stanu nerek ponieważ aparat takiej funkcji nie wykonuje.",False,False,False,True,False,True,False,True,False,True,False
A zdjęcie jest konieczne aby można bylo w nastepnym badaniu porównać czy jest postęp w leczeniu [kamica nerkowa].,False,False,False,False,False,True,False,True,False,True,False
Przed badaniem lek. M. Żminkowski nie uwiadomil mnie o tym.,False,False,False,True,False,True,False,True,False,True,False
###########################,False,False,False,False,False,True,False,True,False,True,False
Perfekcyjnie zaprojektowany i wykonany obiekt!,True,True,False,False,False,False,False,False,True,False,False
Po prostu boski design i chociażby z tego powodu przyjade tu jeszcze raz.,True,False,True,False,False,False,False,False,True,False,False
"Poza tym świetne jedzenie podawane w przepieknej restauracji, doskonale spa i fantastyczna obsługa.",True,True,False,False,False,False,False,False,True,False,False
Ceny za nocleg w takim miejscu wydają sie śmiesznie niskie!,True,False,True,False,False,False,False,False,True,False,False
###########################,True,True,True,False,False,False,False,False,True,False,False
Jestem zadowolony z efektów leczenia dr Piotra.,True,True,False,False,False,False,False,False,True,False,False
"Zgodzę się z pozostałymi wpisami, że czasami trudno go ""złapać"", ale odpowiada na wszystkie pytania, bo miałem sporo wątpliwości co do samego leczenie, jego przebiegu, kosztów, itd.",True,True,False,False,False,True,False,False,True,True,False
"Tak na prawdę dużo informacji znalazłem też na jego stronie internetowej fudalej.eu Mogę go polecić, bo widzę efekty jego wieloletniego doświadczenia na sobie:)!",True,True,False,False,False,False,False,False,True,False,False
###########################,True,True,False,False,False,False,False,False,True,False,False
Spędziłem w tym hotelu 1 tydzien lipca 2015.,False,False,False,False,False,False,False,False,False,False,True
Hotel jest dla osób mało wymagających oraz rodzin z dziećmi.,False,False,False,False,False,False,False,False,True,True,True
"Trzeba zacząć od oceny obsługi hotelu , która w większości osób jest fatalna .",False,False,False,False,False,True,True,True,False,True,False
Zdecydowanie faworyzują stałych klientów oczywiście Rosjanki.,False,False,False,False,False,True,True,True,False,True,False
"Jedzenie dobre , ale powtarzające się.",True,False,False,False,False,True,True,False,True,True,False
Pokoje nie są złe.,True,False,False,False,False,True,False,False,True,True,False
"Sprzątaczki fatalne , mają pretensje do ludzi o to że jest bałagan w pokoju ..",False,False,False,False,False,True,True,True,False,True,False
###########################,False,False,False,False,False,True,True,True,False,True,False
Na samym początku wizyty doktor nie wiedziala jakiego znieczulenia ma użyc i szukała podpowiedzi u mnie.,False,False,False,True,True,True,False,False,False,True,False
